timesteps	evaders	pursuers
87	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [32, 32], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [30, 38], [21, 39], [8, 5], [37, 6], [25, 26], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 27], [18, 19], [8, 7], [14, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [30, 8], [17, 38], [7, 17], [32, 14], [19, 18], [17, 34], [38, 21], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [35, 38], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 27], [15, 34], [23, 36], [5, 16], [27, 32], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [1, 34], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [6, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 37], [8, 23], [9, 13], [30, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
88	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [33, 32], [7, 16], [34, 27], [5, 0], [20, 17], [16, 19], [29, 38], [21, 39], [8, 5], [37, 6], [24, 26], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 28], [18, 19], [8, 7], [13, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 8], [17, 38], [8, 17], [32, 13], [19, 18], [17, 34], [38, 20], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [34, 38], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 27], [15, 34], [23, 36], [5, 16], [28, 32], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [2, 34], [4, 25], [17, 9], [19, 31], [10, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [7, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 37], [8, 23], [9, 13], [31, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
89	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [34, 32], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [28, 38], [21, 39], [8, 5], [37, 6], [25, 26], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 29], [18, 19], [8, 7], [13, 30], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 9], [17, 38], [7, 17], [32, 14], [19, 18], [17, 34], [38, 21], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [33, 38], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 26], [15, 34], [23, 37], [5, 16], [28, 33], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [3, 34], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [7, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 36], [8, 23], [9, 13], [30, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
90	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [35, 32], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [28, 37], [21, 39], [8, 5], [37, 6], [24, 26], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 30], [18, 19], [8, 7], [14, 30], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 8], [17, 38], [8, 17], [33, 14], [19, 18], [17, 34], [39, 21], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [32, 38], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 26], [15, 34], [23, 37], [5, 16], [28, 34], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [2, 34], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [8, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [37, 36], [8, 23], [9, 13], [31, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
91	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [35, 33], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [27, 37], [21, 39], [8, 5], [37, 6], [25, 26], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 31], [18, 19], [8, 7], [14, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 9], [17, 38], [7, 17], [32, 14], [19, 18], [17, 34], [39, 22], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [31, 38], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 26], [15, 34], [23, 37], [5, 16], [29, 34], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [3, 34], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [36, 36], [8, 23], [9, 13], [31, 27], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
92	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [35, 34], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [26, 37], [21, 39], [8, 5], [37, 6], [26, 26], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 32], [18, 19], [8, 7], [13, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 8], [17, 38], [8, 17], [33, 14], [19, 18], [17, 34], [39, 23], [35, 26], [28, 36], [17, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [30, 38], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 26], [15, 34], [23, 37], [5, 16], [28, 34], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [4, 34], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [35, 36], [8, 23], [9, 13], [31, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
93	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [35, 33], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [26, 38], [21, 39], [8, 5], [37, 6], [25, 26], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 33], [18, 19], [8, 7], [13, 30], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 9], [17, 38], [7, 17], [33, 13], [19, 18], [17, 34], [39, 24], [35, 26], [28, 36], [17, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [30, 39], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 26], [15, 34], [23, 37], [5, 16], [29, 34], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [5, 34], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 35], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [35, 37], [8, 23], [9, 13], [32, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
94	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 37], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 30], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [35, 34], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [26, 37], [21, 39], [8, 5], [37, 6], [26, 26], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 34], [18, 19], [8, 7], [14, 30], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [30, 9], [17, 38], [8, 17], [33, 14], [19, 18], [17, 34], [38, 24], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [29, 39], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 27], [15, 34], [23, 37], [5, 16], [28, 34], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [6, 34], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 36], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [35, 38], [8, 23], [9, 13], [32, 27], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
95	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [32, 30], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [34, 34], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [26, 38], [21, 39], [8, 5], [37, 6], [27, 26], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 35], [18, 19], [8, 7], [14, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [30, 8], [17, 38], [8, 16], [34, 14], [19, 18], [17, 34], [37, 24], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [28, 39], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 27], [15, 34], [23, 37], [5, 16], [29, 34], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [6, 35], [4, 25], [17, 9], [19, 31], [8, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 37], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [35, 39], [8, 23], [9, 13], [31, 27], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
96	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [20, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 30], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [34, 35], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [27, 38], [21, 39], [8, 5], [37, 6], [27, 25], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 36], [18, 19], [8, 7], [13, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 8], [17, 38], [8, 15], [34, 15], [19, 18], [17, 34], [38, 24], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [29, 39], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 26], [15, 34], [23, 37], [5, 16], [28, 34], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [5, 35], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 38], [14, 20], [20, 35], [13, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [34, 39], [8, 23], [9, 13], [31, 28], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
97	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [20, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [34, 30], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [33, 35], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [27, 37], [21, 39], [8, 5], [37, 6], [26, 25], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [39, 37], [18, 19], [8, 7], [14, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 9], [17, 38], [8, 14], [33, 15], [19, 18], [17, 34], [37, 24], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [28, 39], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 26], [15, 34], [23, 37], [5, 16], [28, 35], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [4, 35], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [8, 38], [14, 20], [20, 35], [12, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [33, 39], [8, 23], [9, 13], [31, 29], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
